student_id,attendance_pct,cat1_score,cat2_score,assignment_avg,practical_avg,lms_activity_pct,study_hours_week,final_exam_score,overall_mark,pass_fail
EICN/2024/6027,81,11,16,63,52,85,16.5,48,49,1
EICN/2022/7227,93,7,8,84,85,100,8.3,45,46.9,1
EICN/2017/3792,82,15,12,69,96,80,11.9,45,52.5,1
EICN/2016/6928,63,13,18,47,56,63,13.1,44,47.8,1
EICN/2020/4913,67,16,3,54,50,71,1,19,29.4,0
EICN/2019/8735,74,13,0,43,45,60,7.7,28,29.3,0
EICN/2021/4248,65,13,15,37,24,45,9.6,39,39.6,0
EICN/2015/5271,69,12,21,60,71,77,7.2,36,47.6,1
EICN/2020/5524,78,16,22,66,51,71,17.1,42,51.7,1
EICN/2023/9701,73,4,11,66,74,86,12.3,48,45.5,1
EICN/2018/9952,76,18,24,71,74,76,13.9,57,64,1
EICN/2023/5745,83,19,26,81,81,100,14,58,67.7,1
EICN/2022/8727,75,12,20,57,47,75,12.5,37,44.9,1
EICN/2019/2443,80,17,21,61,61,63,13.4,60,61.2,1
EICN/2018/2994,85,16,5,62,50,83,19.3,56,49.7,1
EICN/2016/7836,87,22,20,75,56,90,7.7,38,53.1,1
EICN/2018/3992,87,15,20,63,75,86,1,35,48.8,1
EICN/2017/8484,68,15,30,45,59,58,11.3,42,53.9,1
EICN/2022/7820,77,17,17,65,59,92,12.6,45,51.9,1
EICN/2023/6718,95,15,26,70,85,100,12,65,68.5,1
EICN/2019/8857,71,15,15,59,58,62,7.8,53,53.2,1
EICN/2022/0925,76,8,16,45,64,48,9.5,41,43.4,1
EICN/2019/3299,85,14,12,57,40,78,11.3,43,44.2,1
EICN/2023/6366,59,9,18,52,71,61,3.7,42,46.8,1
EICN/2016/7759,94,17,21,89,100,100,12.2,58,66.9,1
EICN/2021/0203,61,5,24,58,62,57,12,50,51.5,1
EICN/2016/2095,91,15,8,62,66,80,9.1,45,46.8,1
EICN/2020/7510,66,18,23,44,41,59,10.3,44,51,1
EICN/2020/7225,79,17,17,68,68,94,7.1,41,51.1,1
EICN/2024/9240,74,15,7,73,72,100,14.9,44,47.5,1
EICN/2023/3393,80,17,18,57,57,74,16,51,54.4,1
EICN/2025/7227,76,18,15,69,76,77,5.2,37,49.5,1
EICN/2017/5642,91,10,16,75,86,99,1.6,41,49.6,1
EICN/2016/2201,87,22,14,88,98,100,18.7,69,71.1,1
EICN/2021/6890,74,16,18,68,65,88,12.6,37,48.8,1
EICN/2020/0245,97,18,22,72,79,82,9.5,49,59.6,1
EICN/2019/1745,74,12,18,63,68,89,15.4,45,50.6,1
EICN/2015/2404,71,10,5,81,95,91,6.8,36,43.1,1
EICN/2021/0189,79,12,11,50,64,54,15.9,31,38.4,0
EICN/2018/7118,91,18,11,52,33,67,8.2,42,44,1
EICN/2023/3977,86,19,7,74,79,96,13.4,52,54.3,1
EICN/2017/5999,82,22,24,66,61,90,7.1,56,63.7,1
EICN/2016/2970,64,15,12,58,62,56,3.4,35,43,1
EICN/2017/6208,94,28,15,78,77,88,4,58,66,1
EICN/2015/0628,62,7,14,62,63,74,13,42,44,1
EICN/2024/4648,85,16,23,47,60,67,12.7,38,49.2,1
EICN/2020/7734,61,10,10,53,52,50,10.4,22,31.5,0
EICN/2015/3265,100,18,22,84,77,96,7.1,50,61.1,1
EICN/2015/1278,74,7,9,61,74,77,8.9,41,42,1
EICN/2017/4371,73,22,20,74,90,78,11,59,66.9,1
EICN/2019/4597,84,17,12,75,69,80,10.1,37,47.4,1
EICN/2016/5236,75,21,12,70,83,85,3.6,32,47.8,1
EICN/2025/4119,62,4,22,57,45,76,12.9,36,41.2,1
EICN/2017/2881,78,14,10,63,74,79,19,46,48.7,1
EICN/2017/2089,56,3,17,20,20,23,17.5,28,28,0
EICN/2023/2638,81,11,19,63,83,82,13,52,55.6,1
EICN/2021/6215,96,21,8,72,80,100,10.5,51,55.2,1
EICN/2022/6899,98,17,14,71,82,85,7.4,52,56.8,1
EICN/2015/2831,96,15,12,81,72,100,3.4,55,56.3,1
EICN/2020/3499,80,16,7,82,82,97,10.3,49,52.4,1
EICN/2024/5571,69,15,19,80,100,98,8.7,64,67,1
EICN/2017/3424,70,19,25,71,42,77,10.5,60,63.3,1
EICN/2020/1817,79,14,7,44,35,59,11.3,58,47.4,1
EICN/2023/1134,69,15,20,51,57,60,10.9,36,46.3,1
EICN/2021/7295,68,15,11,47,54,67,7.3,36,41.1,1
EICN/2023/3194,73,17,14,63,63,62,16.2,37,46.6,1
EICN/2015/9107,75,16,23,66,56,88,8.1,47,55.2,1
EICN/2019/9703,72,16,9,55,74,64,7.7,35,42.9,1
EICN/2025/9100,83,10,12,52,41,66,8.3,40,40.3,1
EICN/2017/5408,83,15,24,87,75,100,11.8,68,69.7,1
EICN/2024/6887,66,10,20,54,51,66,4.5,30,40.5,1
EICN/2017/1494,75,21,22,46,40,45,9,49,54.6,1
EICN/2017/0535,78,15,24,79,83,87,16.3,77,74.2,1
EICN/2024/8478,88,18,18,79,75,100,12.2,51,58.9,1
EICN/2018/3179,79,21,15,61,54,66,3.6,36,47.5,1
EICN/2024/9351,91,25,30,66,87,83,12.5,66,75.8,1
EICN/2018/5590,100,14,11,56,51,76,9.7,48,47.2,1
EICN/2020/7790,85,25,20,74,71,100,12.9,66,70,1
EICN/2021/0191,77,11,4,75,96,93,2,17,33.1,0
EICN/2020/3138,87,16,21,69,67,97,18.2,72,68.1,1
EICN/2023/2844,84,27,18,77,62,100,11.8,61,66.9,1
EICN/2024/2194,80,17,24,79,87,86,7.9,67,70.6,1
EICN/2017/6368,65,19,12,55,77,56,5.5,52,54.7,1
EICN/2025/7388,71,10,30,76,72,93,5.7,53,61.3,1
EICN/2017/3112,78,23,15,56,52,68,17.5,59,59.3,1
EICN/2021/5855,100,24,19,62,46,79,12.4,68,66.3,1
EICN/2025/8348,91,20,4,65,66,79,14.7,39,44.6,1
EICN/2022/0215,91,20,5,77,75,94,16.5,40,47.7,1
EICN/2024/3657,84,12,10,80,81,95,9.8,48,51.1,1
EICN/2023/4920,89,18,20,62,61,79,7.7,53,57.8,1
EICN/2018/1865,77,13,23,55,58,68,11.5,46,52.3,1
EICN/2021/5107,66,14,22,50,52,62,7.9,43,49.7,1
EICN/2022/9110,66,15,19,56,57,58,7.1,45,50.8,1
EICN/2020/2074,79,18,11,53,39,58,7.9,52,49.7,1
EICN/2021/6330,77,9,22,60,64,62,11.2,38,46.9,1
EICN/2020/3529,74,7,2,72,66,89,20.9,54,45.3,1
EICN/2022/1136,79,15,29,62,56,79,15.5,71,69.3,1
EICN/2025/3804,60,14,17,43,34,43,10.2,52,49.2,1
EICN/2015/8096,72,8,15,47,53,53,14.8,33,38,0
EICN/2021/7824,68,11,8,56,75,68,9.2,36,40.6,1
EICN/2022/4474,55,14,20,72,63,81,11,49,55,1
EICN/2020/3824,61,7,18,54,62,50,12.9,59,53.6,1
EICN/2020/4058,100,16,16,67,63,96,15.5,54,56,1
EICN/2017/2831,76,18,19,75,76,83,1.7,49,58.1,1
EICN/2020/6803,87,16,18,64,73,86,5.8,45,53.2,1
EICN/2023/9213,76,15,18,63,51,67,8.5,49,52.4,1
EICN/2017/4431,90,16,18,62,52,74,9.4,45,50.9,1
EICN/2024/0846,75,15,8,59,44,76,11.7,43,43.3,1
EICN/2015/2818,82,13,25,37,30,48,15.2,46,48.7,1
EICN/2024/9809,97,19,20,63,61,81,9,55,59.4,1
EICN/2023/6488,76,12,24,43,28,55,14.3,45,47.6,1
EICN/2022/1304,69,22,14,79,71,93,8.7,55,60.5,1
EICN/2017/2569,83,10,27,58,20,78,14.3,51,51.8,1
EICN/2022/9692,86,24,15,84,100,100,23.4,68,71.9,1
EICN/2015/5806,51,14,17,35,36,48,10,37,41.1,1
EICN/2019/9019,86,15,12,67,57,94,5.2,30,40.9,1
EICN/2024/8531,72,12,20,61,45,62,2.6,50,51.6,1
EICN/2021/7866,70,15,13,40,42,51,11.4,37,40.7,1
EICN/2023/7940,74,16,17,80,72,98,12.6,48,55.7,1
EICN/2023/5902,90,20,19,68,68,96,9.7,54,60.1,1
EICN/2023/6618,96,15,7,83,95,100,17.4,41,49.3,1
EICN/2020/8217,52,10,17,43,33,50,17.1,25,33.6,0
EICN/2016/2450,81,7,19,75,78,93,9.9,41,48.8,1
EICN/2020/5734,78,17,18,70,62,86,4,49,55.2,1
EICN/2020/2727,98,20,20,80,78,100,11.6,63,67.3,1
EICN/2025/3630,74,18,21,70,63,89,8.6,49,57.3,1
EICN/2023/8266,69,20,15,61,63,76,6.4,60,59.9,1
EICN/2016/0477,73,14,28,79,82,100,1,41,57.6,1
EICN/2021/4427,68,13,18,52,55,70,6.7,38,45.2,1
EICN/2021/0829,97,14,30,80,80,98,2.2,45,60.5,1
EICN/2022/6815,86,14,30,66,56,87,3.4,72,70.2,1
EICN/2020/9881,68,13,18,54,43,61,17.2,48,49.2,1
EICN/2025/9247,79,24,23,82,75,96,7.9,70,74.2,1
EICN/2015/8379,90,19,28,45,53,64,12.2,52,59.3,1
EICN/2025/5809,94,19,27,64,67,88,14.2,62,67.1,1
EICN/2015/4141,61,9,12,56,70,59,14.3,24,35.1,0
EICN/2020/3172,66,16,11,66,53,80,11.3,37,43.9,1
EICN/2016/9681,95,17,26,87,90,100,9.3,56,67.2,1
EICN/2025/3080,95,19,17,77,72,95,16.8,57,61.4,1
EICN/2018/4875,86,8,16,68,47,77,15.6,46,46.5,1
EICN/2016/1011,92,20,24,84,83,97,10.8,62,69.7,1
EICN/2017/7989,72,15,25,58,55,72,11.3,58,60.3,1
EICN/2015/9356,96,14,11,67,64,95,7.6,40,45.6,1
EICN/2016/7657,100,22,23,74,89,100,8.1,64,70.8,1
EICN/2023/5669,70,18,12,67,65,79,9.3,45,50.7,1
EICN/2023/3698,85,17,19,70,82,98,4.6,50,58.2,1
EICN/2024/3029,66,16,13,77,84,91,10.9,42,51.6,1
EICN/2025/7965,76,16,8,51,40,71,1,40,41.1,1
EICN/2021/9349,77,18,19,79,60,100,11.7,58,61.4,1
EICN/2024/1021,75,13,6,60,54,79,11.6,31,36.4,0
EICN/2018/3902,87,18,30,64,61,89,1.9,46,59.5,1
EICN/2015/1040,66,10,22,53,60,64,16.4,53,53.8,1
EICN/2025/9777,66,16,21,63,64,68,10.4,53,57.7,1
EICN/2018/3789,78,9,21,65,55,70,3.3,37,45.5,1
EICN/2024/1135,86,13,14,75,56,89,9.5,39,46.1,1
EICN/2015/8959,72,17,8,67,50,69,11.4,36,42.2,1
EICN/2020/7774,72,16,17,60,55,72,7.5,39,47.5,1
EICN/2020/2610,59,16,12,74,75,82,10.4,43,50.4,1
EICN/2017/0823,75,7,18,45,53,56,10.7,30,37.3,0
EICN/2016/0311,77,8,22,62,67,82,13.8,35,45.4,1
EICN/2022/3822,93,22,13,90,80,100,15.8,66,67.5,1
EICN/2018/1708,54,14,24,46,58,56,15.5,42,50.4,1
EICN/2020/6459,64,14,13,74,80,88,10.7,40,48.9,1
EICN/2020/0971,96,21,23,84,81,98,5.8,59,68,1
EICN/2019/4259,85,14,20,50,38,54,3.1,47,49.3,1
EICN/2016/5522,79,12,11,41,35,45,9.4,31,34.6,0
EICN/2016/3869,69,15,23,36,41,47,9,57,55.2,1
EICN/2022/8749,91,21,27,71,66,95,7.7,59,67.2,1
EICN/2016/2564,94,19,21,65,67,82,13,58,62.2,1
EICN/2016/9753,80,20,16,62,52,79,14.7,65,61.9,1
EICN/2021/6262,75,14,29,75,57,79,10.4,56,62.7,1
EICN/2024/3121,75,16,25,36,48,47,8.6,51,54.4,1
EICN/2018/3175,94,15,21,58,63,60,10.1,45,52.6,1
EICN/2024/7631,87,22,13,74,63,83,12,51,56.7,1
EICN/2021/6778,84,15,6,57,55,57,15.7,53,48.2,1
EICN/2016/1570,55,15,7,37,30,34,11.8,42,38.7,0
EICN/2024/8980,78,20,24,69,63,81,12.4,53,61.7,1
EICN/2023/8572,93,12,13,75,95,96,1.2,42,50.5,1
EICN/2017/9045,87,15,18,70,75,93,7.2,46,54,1
EICN/2021/1868,85,15,20,81,74,90,8.6,48,57,1
EICN/2022/7784,94,13,19,68,60,83,12.6,39,48.3,1
EICN/2019/9464,89,23,24,72,78,96,6,55,66,1
EICN/2022/0505,62,12,18,54,43,62,7.8,32,40.7,1
EICN/2024/6573,77,3,20,69,67,77,5.4,40,45.1,1
EICN/2021/2169,77,16,13,53,56,62,12.5,37,43.9,1
EICN/2020/1821,72,13,25,60,69,60,11,45,54.4,1
EICN/2019/2641,61,2,20,71,88,75,6.7,21,37.4,0
EICN/2024/7722,76,16,12,82,75,100,5.7,45,52.2,1
EICN/2018/5631,91,16,10,63,78,78,12.2,45,49.6,1
EICN/2017/7838,65,14,29,63,79,64,2.6,43,57.2,1
EICN/2017/0071,97,16,16,74,81,86,12.5,49,56,1
EICN/2021/5275,76,15,15,52,61,68,12.6,57,54.8,1
EICN/2025/5486,71,17,9,69,66,78,5.6,53,53,1
EICN/2024/5472,59,19,12,52,51,57,10.8,59,55.3,1
EICN/2021/7272,80,14,16,79,64,87,11,41,49.8,1
EICN/2024/1736,86,18,20,61,63,65,10.8,43,52.9,1
EICN/2015/3771,75,15,15,68,70,78,3.9,33,45.3,1
EICN/2016/6118,71,19,12,60,58,68,17.2,33,43.8,1
EICN/2018/4303,88,24,24,76,97,100,5.6,68,75.3,1
EICN/2019/1466,88,22,16,47,51,67,7.9,37,47.3,1
EICN/2020/8835,99,24,23,88,93,100,7.5,63,73.1,1
EICN/2019/8424,65,22,5,48,45,51,4.9,25,35.3,0
EICN/2017/1537,70,13,14,47,43,51,9.1,38,41.5,1
EICN/2024/2598,66,12,13,52,65,48,12.9,43,45.7,1
EICN/2025/7045,86,15,10,68,63,87,7.8,58,54.6,1
EICN/2015/2630,75,8,19,39,38,52,9.6,39,40.7,1
EICN/2015/6461,73,20,12,52,57,74,11.4,44,48.9,1
EICN/2021/8018,68,10,14,44,39,48,7.6,21,30.8,0
EICN/2016/8598,87,14,9,86,78,96,7.1,39,47.4,1
EICN/2021/7588,82,23,21,49,45,63,1.3,52,57.4,1
EICN/2022/9056,92,20,15,79,71,100,5.8,56,60.5,1
EICN/2023/7325,93,17,10,56,58,77,11.8,49,49.4,1
EICN/2015/5536,65,11,15,69,70,78,9.1,57,55.4,1
EICN/2017/9153,80,19,13,70,58,83,4.1,41,49.3,1
EICN/2024/9434,59,16,9,63,54,74,11.8,40,44.2,1
EICN/2025/9253,76,7,10,58,73,80,8.4,40,41.6,1
EICN/2015/1823,70,15,29,55,54,51,13.8,50,57.9,1
EICN/2018/6269,91,11,19,73,82,98,13.5,38,49.5,1
EICN/2025/7691,94,16,16,88,91,100,6.7,54,60.9,1
EICN/2021/6244,74,14,18,57,48,77,13.2,67,60,1
EICN/2025/9988,70,14,20,56,56,70,5.1,34,45.2,1
EICN/2015/2371,53,10,21,45,38,48,9.4,48,47.8,1
EICN/2016/6374,60,14,22,39,39,41,15,43,47.3,1
EICN/2020/6131,100,19,12,71,83,100,11.5,46,53.9,1
EICN/2018/8578,82,10,30,72,74,79,8.4,59,64.1,1
EICN/2021/7896,80,18,11,74,87,93,8.3,58,59.6,1
EICN/2021/2157,86,20,21,60,63,65,14,41,53.3,1
EICN/2025/2206,69,13,22,65,74,76,2.3,51,56.9,1
EICN/2018/2928,73,20,24,84,91,100,5.9,55,67,1
EICN/2016/2105,65,16,16,59,65,67,20.1,70,63.4,1
EICN/2020/7324,80,19,21,86,90,96,17.1,62,68.6,1
EICN/2017/7795,79,25,15,48,44,64,13.3,41,49.7,1
EICN/2020/3991,92,17,7,71,75,100,10.6,49,51.1,1
EICN/2021/3779,64,18,12,41,30,55,10.6,52,48.1,1
EICN/2017/4329,92,19,24,68,70,83,12,49,59.8,1
EICN/2023/6711,53,15,18,33,20,20,11.1,41,42.3,1
EICN/2022/1216,68,10,18,47,62,57,3.8,25,37.4,0
EICN/2016/2763,70,14,20,61,51,65,14.6,52,54.2,1
EICN/2018/8491,91,18,18,71,78,100,6.5,36,50.9,1
EICN/2021/6727,68,17,10,65,66,68,6.3,45,49.1,1
EICN/2018/8787,77,8,24,55,55,70,10.6,50,52,1
EICN/2020/5313,77,15,15,57,76,74,10.5,53,54.8,1
EICN/2025/7171,55,14,16,50,50,54,4.2,33,41.5,1
EICN/2023/3553,55,11,20,29,33,30,4.4,29,36.2,0
EICN/2023/9056,85,21,5,63,66,84,12.6,55,53.4,1
EICN/2017/9649,84,16,13,61,44,82,12.3,34,42,1
EICN/2020/9528,58,10,8,46,34,46,14.9,25,29.5,0
EICN/2015/4422,82,16,14,65,51,68,12.3,36,44.6,1
EICN/2024/3592,72,17,15,55,55,64,8.6,37,45.5,1
EICN/2022/4056,92,20,12,69,74,76,9.3,37,48.8,1
EICN/2022/5691,74,13,25,58,49,66,6,42,50.7,1
EICN/2019/4601,73,10,20,64,57,77,4.8,41,47.6,1
EICN/2017/6328,95,19,19,77,75,100,9.2,58,63.2,1
EICN/2023/4334,66,14,18,45,51,54,3.5,39,45.1,1
EICN/2017/3852,74,12,15,37,36,51,7.5,25,33.3,0
EICN/2018/7103,87,18,23,80,93,94,12.9,60,67.8,1
EICN/2019/5750,81,14,11,54,35,68,7.7,44,43.4,1
EICN/2018/2017,93,14,13,57,52,75,15.5,43,45.9,1
EICN/2020/7592,87,23,14,71,82,92,11.1,47,57.3,1
EICN/2018/0484,72,17,30,62,42,83,8.4,46,56.9,1
EICN/2020/2733,91,21,16,81,89,97,18.8,63,67,1
EICN/2018/2741,72,8,15,65,62,77,8.4,61,54.7,1
EICN/2019/0957,67,8,13,46,53,57,7.2,30,35.4,0
EICN/2018/4681,50,11,19,43,40,38,11.4,45,45.8,1
EICN/2015/0383,85,15,9,41,40,50,16.4,49,44.6,1
EICN/2024/1566,59,3,13,62,70,64,1,24,33.2,0
EICN/2025/1294,84,16,19,79,61,96,13.9,63,63,1
EICN/2016/9066,64,11,14,53,43,61,13.3,51,47.6,1
EICN/2024/8436,79,13,15,71,66,84,13,51,53.2,1
EICN/2016/9588,90,18,9,74,71,95,4,43,49.5,1
EICN/2021/5791,90,16,17,52,60,63,9.3,52,53.7,1
EICN/2016/0649,68,9,12,50,39,56,7,37,37.9,0
EICN/2025/3329,78,18,3,62,62,77,5.9,34,39.9,0
EICN/2022/0295,81,16,19,68,66,80,8.8,51,56.4,1
EICN/2022/0740,93,14,13,65,66,71,15,37,45.1,1
EICN/2019/0945,71,20,0,74,80,78,12.4,49,49.9,1
EICN/2022/9915,77,10,29,59,50,83,12,56,58.4,1
EICN/2018/7201,77,15,30,61,42,86,8.9,47,56.3,1
EICN/2023/8094,84,16,24,64,69,86,14.7,52,59.3,1
EICN/2019/8562,71,16,16,60,47,59,7.9,48,50.7,1
EICN/2022/9754,80,18,20,61,46,75,10.4,60,59.7,1
EICN/2022/9390,82,18,17,72,51,100,8.2,45,52.3,1
EICN/2021/0909,90,20,0,69,73,92,11.3,37,42.7,1
EICN/2024/1685,64,8,13,71,58,100,1.6,45,45.9,1
EICN/2020/0663,84,17,20,50,59,56,5.1,47,52.9,1
EICN/2021/9380,71,14,19,66,73,69,10.8,43,51.9,1
EICN/2018/1171,72,15,16,69,74,88,6.2,51,55.3,1
EICN/2016/3167,84,10,15,54,60,61,16.1,47,47.4,1
EICN/2019/1789,95,17,18,63,61,85,12.6,47,53.4,1
EICN/2018/6586,84,22,22,65,52,77,5.3,45,56.2,1
EICN/2022/0984,88,9,7,56,47,80,7.9,31,33.8,0
EICN/2022/2332,65,15,21,51,34,58,10.9,49,51,1
EICN/2024/3307,56,11,15,46,55,55,7.6,27,36.6,0
EICN/2025/3348,89,18,19,84,82,100,16.7,70,70.1,1
EICN/2024/7756,73,17,12,61,76,80,14.8,57,56.7,1
EICN/2020/5967,79,9,15,40,48,57,6.4,39,40.3,1
EICN/2021/6518,71,15,13,44,51,54,12.7,36,41.5,1
EICN/2022/3868,84,11,17,54,60,75,5.7,44,47.4,1
EICN/2016/7032,48,6,9,36,32,32,17.1,31,29.8,0
EICN/2020/2351,66,17,24,55,53,56,14,67,64.8,1
EICN/2017/7051,79,21,22,63,37,75,8.5,52,57.5,1
EICN/2019/2137,87,16,17,82,62,92,8.4,50,55.9,1
EICN/2018/0756,80,22,15,55,56,75,11.1,44,51.6,1
EICN/2023/8193,87,12,12,60,46,64,11,34,39.6,0
EICN/2022/2686,82,10,23,54,49,74,15.2,54,53.8,1
EICN/2016/9423,70,20,28,64,64,70,14.5,46,59.8,1
EICN/2024/2280,86,19,10,61,53,85,5.9,48,49.9,1
EICN/2016/7596,60,14,21,42,48,57,7,37,45,1
EICN/2015/4614,93,14,14,77,67,100,4.2,40,48.4,1
EICN/2021/1237,90,13,24,51,52,67,8.8,36,46.8,1
EICN/2015/8362,80,13,12,72,69,77,8.9,46,49.6,1
EICN/2018/6599,63,14,21,59,55,57,7.7,43,50.4,1
EICN/2023/6696,82,15,13,73,73,97,1,29,43.1,1
EICN/2024/9694,86,18,23,57,71,66,6.9,50,58.3,1
EICN/2023/4807,100,18,14,67,62,88,7.2,45,51.4,1
EICN/2018/9185,87,10,18,57,73,65,15.5,43,48.5,1
EICN/2024/7427,82,16,18,64,43,68,10,50,52.7,1
EICN/2021/5839,76,10,19,70,58,87,13.2,67,60.8,1
EICN/2022/3441,84,15,30,78,81,96,8.3,55,65.9,1
EICN/2019/2327,87,20,23,74,95,89,9,61,68.9,1
EICN/2024/1753,82,26,20,72,68,75,14.9,55,64.5,1
EICN/2020/9373,88,20,15,66,51,82,4.1,41,49.7,1
EICN/2022/8656,84,15,16,75,83,91,8.2,41,51.8,1
EICN/2016/3615,81,16,16,48,30,54,8.5,43,45.3,1
EICN/2018/4949,80,18,17,75,71,97,9.3,60,62.1,1
EICN/2018/4981,100,20,12,81,74,100,11.4,58,60.5,1
EICN/2018/7149,70,16,10,47,65,56,11.8,43,45.7,1
EICN/2017/4718,83,16,7,74,69,79,12.9,50,50.8,1
EICN/2017/6186,98,19,24,73,86,100,10.7,55,64.9,1
EICN/2015/4495,91,22,8,73,71,97,14.9,46,52.4,1
EICN/2023/3294,98,23,26,74,63,100,7.2,62,69.2,1
EICN/2024/8550,66,12,12,49,38,65,6.2,26,33.7,0
EICN/2015/0890,78,16,19,67,70,80,7,54,58.2,1
EICN/2017/8314,91,15,12,60,55,68,12.3,44,47,1
EICN/2023/5267,67,14,16,55,46,68,7.6,36,43.1,1
EICN/2016/0417,70,15,23,70,69,78,12.7,56,60.9,1
EICN/2019/6047,83,11,21,79,77,100,7.9,50,56.6,1
EICN/2025/9093,75,21,17,71,45,88,8.6,50,55.6,1
EICN/2017/2351,71,10,15,61,58,83,9.9,43,45.9,1
EICN/2019/4682,71,17,13,42,37,54,1.5,33,39.4,0
EICN/2023/5879,75,11,14,83,97,94,9.5,42,51.5,1
EICN/2022/7195,96,24,25,79,73,100,13.9,52,65.7,1
EICN/2020/4931,65,12,4,73,65,78,9.6,44,43.8,1
EICN/2020/0545,90,21,7,82,86,100,19.9,55,58.3,1
EICN/2022/5740,69,15,11,67,68,79,13.1,54,53.5,1
EICN/2022/3186,95,15,17,85,94,100,10.2,63,65.4,1
EICN/2016/9359,69,24,13,52,59,72,6.4,37,48.1,1
EICN/2022/7375,83,20,19,56,58,79,11.8,51,56.4,1
EICN/2021/1557,95,15,17,78,97,87,10.8,44,55.5,1
EICN/2017/5998,100,17,13,75,73,85,4.1,51,55.3,1
EICN/2019/2735,76,16,2,72,67,85,8,43,44.4,1
EICN/2015/2092,84,18,10,59,56,81,2.2,35,43,1
EICN/2020/3434,74,14,16,43,54,53,8.4,26,37.7,0
EICN/2018/6755,65,20,11,52,53,59,14.8,54,53,1
EICN/2019/4261,66,8,11,50,43,65,10,23,30.3,0
EICN/2018/4148,71,9,11,90,99,100,4.4,25,41.4,1
EICN/2019/9222,80,13,12,64,68,73,8.8,35,43.2,1
EICN/2020/6213,74,11,16,57,47,67,10.2,47,47.4,1
EICN/2018/0568,81,16,12,65,52,64,12.4,37,44.2,1
EICN/2021/0179,66,9,19,63,59,80,7.6,54,53.2,1
EICN/2020/8976,79,14,20,79,92,89,13.6,58,63.1,1
EICN/2019/5188,69,7,13,52,58,59,9.4,43,42.5,1
EICN/2024/4314,87,18,19,66,39,67,9.3,48,53,1
EICN/2017/9228,89,21,16,25,20,29,8.3,33,39.5,0
EICN/2019/6828,95,18,26,86,85,96,17.4,68,73.1,1
EICN/2020/8365,41,4,7,40,41,39,11.8,22,24.6,0
EICN/2018/9727,78,13,10,56,61,61,8.8,38,42.2,1
EICN/2017/9653,81,25,23,66,54,87,9,72,72,1
EICN/2024/2221,76,16,13,85,91,93,1,45,54.6,1
EICN/2023/9045,58,14,17,45,43,46,16.4,34,41.3,1
EICN/2025/2888,65,14,21,45,51,56,11.3,54,54.1,1
EICN/2025/9141,85,20,22,55,36,60,8.4,44,52.1,1
EICN/2016/1910,67,13,7,41,47,42,6.8,26,31.8,0
EICN/2024/6624,66,13,11,30,40,33,10.7,33,35.5,0
EICN/2025/3589,75,11,15,59,82,82,4.7,51,52.6,1
EICN/2021/0760,79,16,22,45,57,54,14,50,54.2,1
EICN/2016/2282,90,11,17,78,86,100,15.2,74,67.4,1
EICN/2022/1656,70,10,15,37,34,43,4.5,28,33.6,0
EICN/2019/8119,71,18,16,63,64,82,14.5,46,52.7,1
EICN/2022/5312,92,17,11,89,77,100,11.8,62,61.6,1
EICN/2017/1878,69,13,18,46,43,49,4.6,31,39.9,0
EICN/2015/9330,76,13,17,50,49,56,3.5,31,40.4,1
EICN/2021/3835,39,4,15,42,49,49,4.1,33,35.1,0
EICN/2021/1015,81,17,17,58,50,81,9.2,59,57.3,1
EICN/2025/2567,55,7,15,55,45,52,8.6,32,37,0
EICN/2018/4198,65,13,13,40,23,46,19.9,40,39.3,0
EICN/2022/0941,77,13,18,57,41,65,14,42,46.3,1
EICN/2016/1077,68,13,21,76,100,81,12.5,56,62.6,1
EICN/2018/5295,92,20,18,87,85,100,15.7,53,62.7,1
EICN/2022/6743,51,15,13,61,65,68,13.1,35,44.1,1
EICN/2021/0438,72,9,18,61,62,65,4.2,41,46.3,1
EICN/2015/1072,72,11,30,66,52,80,6.1,50,57.3,1
EICN/2017/3121,91,18,23,59,55,71,18.9,63,63.4,1
EICN/2022/6273,98,13,27,80,82,100,7.9,48,60.2,1
EICN/2023/0033,85,14,19,58,49,72,13.4,39,46.7,1
EICN/2021/2306,100,21,19,77,58,97,19.2,53,60,1
EICN/2016/0117,68,12,15,40,53,55,8.3,46,45.8,1
EICN/2019/7309,65,11,20,70,64,75,5.5,49,53.4,1
EICN/2020/1186,77,21,18,45,52,49,3.7,32,45.2,1
EICN/2021/2269,63,13,20,70,74,98,7.9,64,62.9,1
EICN/2015/0043,89,15,15,82,56,93,10.2,53,55.3,1
EICN/2022/8584,95,16,14,78,100,100,8.9,59,62.3,1
EICN/2019/2921,82,21,14,75,86,82,16.9,48,57.6,1
EICN/2025/6301,43,4,8,20,37,17,12.1,23,23.2,0
EICN/2021/3621,83,12,20,77,71,98,7.4,40,50.8,1
EICN/2016/7277,79,15,23,76,68,81,12.6,56,61.4,1
EICN/2019/5676,82,26,21,63,63,70,7.3,48,60.1,1
EICN/2024/7187,85,18,7,53,83,64,8.2,44,48.1,1
EICN/2024/4835,90,22,21,73,90,100,11.1,71,73.3,1
EICN/2017/4537,60,15,22,71,48,85,7.7,45,52.9,1
EICN/2019/1776,56,19,19,58,65,81,5.9,46,54.3,1
EICN/2025/4838,91,14,23,76,67,100,12,56,60.8,1
EICN/2020/1789,79,14,18,83,83,94,12.9,52,58.6,1
EICN/2025/6980,79,14,15,61,68,65,15.6,36,45.4,1
